# times, pelvis_x, pelvis_y, pelvis_z, pelvis_rotx, pelvis_roty, pelvis_rotz, sacrum_x, sacrum_y, sacrum_z, sacrum_rotx, sacrum_roty, sacrum_rotz, femur_r_x, femur_r_y, femur_r_z, femur_r_rotx, femur_r_roty, femur_r_rotz, patella_r_x, patella_r_y, patella_r_z, patella_r_rotx, patella_r_roty, patella_r_rotz, tibia_r_x, tibia_r_y, tibia_r_z, tibia_r_rotx, tibia_r_roty, tibia_r_rotz, talus_r_x, talus_r_y, talus_r_z, talus_r_rotx, talus_r_roty, talus_r_rotz, calcn_r_x, calcn_r_y, calcn_r_z, calcn_r_rotx, calcn_r_roty, calcn_r_rotz, toes_r_x, toes_r_y, toes_r_z, toes_r_rotx, toes_r_roty, toes_r_rotz, femur_l_x, femur_l_y, femur_l_z, femur_l_rotx, femur_l_roty, femur_l_rotz, patella_l_x, patella_l_y, patella_l_z, patella_l_rotx, patella_l_roty, patella_l_rotz, tibia_l_x, tibia_l_y, tibia_l_z, tibia_l_rotx, tibia_l_roty, tibia_l_rotz, talus_l_x, talus_l_y, talus_l_z, talus_l_rotx, talus_l_roty, talus_l_rotz, calcn_l_x, calcn_l_y, calcn_l_z, calcn_l_rotx, calcn_l_roty, calcn_l_rotz, toes_l_x, toes_l_y, toes_l_z, toes_l_rotx, toes_l_roty, toes_l_rotz, lumbar5_x, lumbar5_y, lumbar5_z, lumbar5_rotx, lumbar5_roty, lumbar5_rotz, lumbar4_x, lumbar4_y, lumbar4_z, lumbar4_rotx, lumbar4_roty, lumbar4_rotz, lumbar3_x, lumbar3_y, lumbar3_z, lumbar3_rotx, lumbar3_roty, lumbar3_rotz, lumbar2_x, lumbar2_y, lumbar2_z, lumbar2_rotx, lumbar2_roty, lumbar2_rotz, lumbar1_x, lumbar1_y, lumbar1_z, lumbar1_rotx, lumbar1_roty, lumbar1_rotz, torso_x, torso_y, torso_z, torso_rotx, torso_roty, torso_rotz, head_x, head_y, head_z, head_rotx, head_roty, head_rotz, Abdomen_x, Abdomen_y, Abdomen_z, Abdomen_rotx, Abdomen_roty, Abdomen_rotz, scapulaPhantom_r_x, scapulaPhantom_r_y, scapulaPhantom_r_z, scapulaPhantom_r_rotx, scapulaPhantom_r_roty, scapulaPhantom_r_rotz, scapulaPhantom_l_x, scapulaPhantom_l_y, scapulaPhantom_l_z, scapulaPhantom_l_rotx, scapulaPhantom_l_roty, scapulaPhantom_l_rotz, humerus_r_x, humerus_r_y, humerus_r_z, humerus_r_rotx, humerus_r_roty, humerus_r_rotz, ulna_r_x, ulna_r_y, ulna_r_z, ulna_r_rotx, ulna_r_roty, ulna_r_rotz, radius_r_x, radius_r_y, radius_r_z, radius_r_rotx, radius_r_roty, radius_r_rotz, hand_r_x, hand_r_y, hand_r_z, hand_r_rotx, hand_r_roty, hand_r_rotz, humerus_l_x, humerus_l_y, humerus_l_z, humerus_l_rotx, humerus_l_roty, humerus_l_rotz, ulna_l_x, ulna_l_y, ulna_l_z, ulna_l_rotx, ulna_l_roty, ulna_l_rotz, radius_l_x, radius_l_y, radius_l_z, radius_l_rotx, radius_l_roty, radius_l_rotz, hand_l_x, hand_l_y, hand_l_z, hand_l_rotx, hand_l_roty, hand_l_rotz
1.666669999999999957e-02,-1.379927249999999939e+00,1.671589999999999882e-02,9.108839100000000188e-01,1.552668020079404299e+00,7.336158961677777257e-02,-2.306860881172129608e-03,-1.369253753122930739e+00,1.631435875095548632e-02,8.892539412510236385e-01,1.552668020079404299e+00,7.336158961677777257e-02,-2.306860881172129608e-03,-1.472194953781843729e+00,-8.546150578419767219e-02,8.384302749466463478e-01,1.705365894657701276e+00,-3.045310389081414687e-02,-1.397740356994963129e-01,-1.422893211730668739e+00,-3.842080422734482636e-02,4.447382468175605785e-01,1.706425226558027086e+00,1.283314593743699883e-01,-1.181885520384771265e-01,-1.447614928413552216e+00,-3.779029248362900106e-02,4.777031780852538101e-01,1.771293312341488013e+00,3.717558480906157370e-01,2.589949816860950826e-02,-1.607694096741937306e+00,4.640163504127653438e-02,7.285204084035440397e-02,1.725974128337261382e+00,1.598817347138235534e-01,-5.499032631305302704e-02,-1.665024543993800066e+00,4.815553235047110442e-02,3.699005552420241844e-02,1.432274111487004120e+00,1.209825685791673933e-01,-2.595686229294957292e-01,-1.486570051690872640e+00,-6.880510820546845152e-04,1.257110787290115911e-02,1.432274111487004120e+00,1.209825685791673794e-01,-2.595686229294957292e-01,-1.471997548005541612e+00,1.163874496674729975e-01,8.347805391254952134e-01,1.484693528349263048e+00,-5.652047888212525795e-01,-1.032884647832092162e-01,-1.239539005248556425e+00,5.841635999269725876e-02,5.229652248832903361e-01,1.488580781285258725e+00,-4.857812317164942884e-01,-1.110314220898576121e-01,-1.279197572152264373e+00,6.367979951190483323e-02,5.346124087475215836e-01,1.504655792324793850e+00,-2.536297363354266254e-01,-2.131626329566729816e-01,-1.174878935855780071e+00,1.052492459848063111e-02,9.789411732990010995e-02,1.498286367577497114e+00,-1.445908527350078521e-01,-2.409848243386533140e-01,-1.216387555558146705e+00,2.594932800519265254e-02,4.675645411933648798e-02,1.573137206179694214e+00,-1.553171606223113510e-01,-1.747615960885040565e-01,-1.034320119143004035e+00,-5.047450576916745479e-03,7.356381849505227999e-02,1.573137206179694214e+00,-1.553171606223113510e-01,-1.747615960885040010e-01,-1.461783795005660913e+00,1.781485576774431007e-02,9.672343224881194690e-01,1.562729268423229012e+00,7.477932441585570522e-02,2.169159059891287780e-02,-1.450411929545124101e+00,1.826763570849222404e-02,9.985729606680812109e-01,1.575690877795254075e+00,7.691415118957799224e-02,4.720037952475350518e-02,-1.447256045075305808e+00,1.824515771291098168e-02,1.031626976712535892e+00,1.597804280238738439e+00,7.822903357085075893e-02,7.273169010538892143e-02,-1.451105731555218270e+00,1.696304860492767880e-02,1.067126668503961984e+00,1.619576427707935640e+00,7.859899929523846140e-02,9.377057633630614397e-02,-1.460027692656700182e+00,1.462181296381699983e-02,1.096694473497719091e+00,1.637985343244189318e+00,7.842317059587781969e-02,1.133060869795680659e-01,-1.465159095106834508e+00,2.223002033394731042e-02,1.002680474410142741e+00,1.652207037095827946e+00,7.766070361833141145e-02,1.313148244744939408e-01,-1.462498351248672224e+00,2.008163216583683935e-02,1.032963380519114960e+00,1.652207037123859079e+00,7.766070353387768965e-02,1.313148248357995374e-01,-1.365447907115663106e+00,2.271716078812567596e-02,1.050272651649615252e+00,1.656422511425122313e+00,7.122245595854484468e-02,1.307223876837907139e-01,-1.415955679573163373e+00,-2.129612408119847256e-01,1.420346933147247803e+00,1.652207037095827946e+00,7.766070361833141145e-02,1.313148244744939408e-01,-1.467189549125204939e+00,1.938117058062223397e-01,1.443343443550872962e+00,1.652207037095827946e+00,7.766070361833141145e-02,1.313148244744939408e-01,-1.427589630469491722e+00,-2.233788093804605912e-01,1.384488139318816646e+00,1.313733711878307897e+00,1.559903534368682898e-01,-2.244508888626806364e-01,-1.476047548909794616e+00,-2.844135566913543189e-01,1.076826236271597903e+00,1.455602682237371104e+00,-5.363816402892136459e-01,-7.814136289909215383e-02,-1.478804366948500038e+00,-3.108015150897329160e-01,1.065244597649669167e+00,1.087945953615667261e+00,4.723825057531609584e-02,1.460750643334642440e+00,-1.363824645893909393e+00,-3.413751441292699473e-01,8.698288901182066324e-01,1.087945953615667261e+00,4.723825057531608890e-02,1.460750643334642440e+00,-1.481746849460629400e+00,2.066618474708507014e-01,1.409392206322897856e+00,1.851711714825028388e+00,9.529614501424948925e-02,3.874802389943862030e-02,-1.499509674067471154e+00,2.836741807757129918e-01,1.102011596318891229e+00,1.775864107947414228e+00,-2.461141443886929459e-01,-5.396433823632721533e-02,-1.502595624255023576e+00,3.111581613072665897e-01,1.093457856032725495e+00,1.765550546188356273e+00,1.415214500548108989e-01,-1.585567696875098465e+00,-1.444921934198036828e+00,3.499649827020923643e-01,8.754896063152459718e-01,1.765550546188356273e+00,1.415214500548108989e-01,-1.585567696875098465e+00
3.333330000000000320e-02,-1.370384789999999908e+00,1.230648999999999979e-02,9.127884099999999945e-01,1.533063516996503894e+00,6.228424777114908995e-02,5.966735508630656611e-03,-1.359466257991974736e+00,1.158723953063142340e-02,8.912893714960754554e-01,1.533063516996503894e+00,6.228424777114908995e-02,5.966735508630656611e-03,-1.460860760697248795e+00,-9.215426018786417039e-02,8.413382102592966705e-01,1.709907556659397088e+00,-4.575986844328834915e-03,-1.605885427506446306e-01,-1.419989319120572357e+00,-4.286465912643785264e-02,4.473071013450317102e-01,1.711376629534985927e+00,1.442956522002982189e-01,-1.396016090711177382e-01,-1.444385130054289146e+00,-4.190368659604749163e-02,4.806271999482306101e-01,1.777326073857265598e+00,3.852963294371130054e-01,3.976992215241262688e-03,-1.607854706878751427e+00,4.837592567899007961e-02,7.845142596146381653e-02,1.729319744401450754e+00,1.668420376379589343e-01,-8.085724503399394081e-02,-1.665356720289606018e+00,5.178065274639875176e-02,4.298503883252061120e-02,1.437028736659017536e+00,1.291510319245322003e-01,-2.837600177592702333e-01,-1.488331608306737053e+00,-1.298728853701733299e-03,1.704905135514922856e-02,1.437028736659017536e+00,1.291510319245322003e-01,-2.837600177592702888e-01,-1.462538500308058209e+00,1.095776666717084430e-01,8.337372081636775789e-01,1.499840763435625224e+00,-5.820467842285260707e-01,-1.281919407648665077e-01,-1.225517804017778989e+00,5.096673479578772009e-02,5.246453923525660201e-01,1.503687396069986582e+00,-4.882778918259417789e-01,-1.357263284922553270e-01,-1.264875933134557817e+00,5.672547282083284514e-02,5.365297056773759010e-01,1.518471221794200909e+00,-2.488796567957214656e-01,-2.388385819782061492e-01,-1.162409468114502742e+00,7.437946295906244787e-03,9.892023601304733571e-02,1.505303062225673338e+00,-6.365391245818557975e-02,-2.836227675779148805e-01,-1.206969232934093750e+00,2.603301271802541117e-02,5.154314035844399094e-02,1.578331342359112099e+00,-7.377992504458431855e-02,-2.239438643177131261e-01,-1.025113254029138998e+00,-1.421514064673541633e-02,6.322541570488550422e-02,1.578331342359112099e+00,-7.377992504458431855e-02,-2.239438643177130706e-01,-1.452874373764946103e+00,1.370833289681799502e-02,9.682011707903002140e-01,1.545629417291686014e+00,6.397576104234953265e-02,2.944149779260219618e-02,-1.441862440098612419e+00,1.477903298592246964e-02,9.996525435319842945e-01,1.562003418885387962e+00,6.622804207801084864e-02,5.438739471404354514e-02,-1.439083856649465476e+00,1.520527834962735400e-02,1.032737695139334555e+00,1.590615977664950220e+00,6.753553404295369045e-02,7.936780841605636794e-02,-1.443321138959145156e+00,1.409197375586141235e-02,1.068198788132936228e+00,1.618941802121110607e+00,6.779989556225328451e-02,9.995870704018469666e-02,-1.452545818144656442e+00,1.166088471875789505e-02,1.097665808795556863e+00,1.642821579310330460e+00,6.744494852088056547e-02,1.190771533939041921e-01,-1.456797830303022012e+00,2.033346511356080855e-02,1.003698151938009264e+00,1.661156861293027420e+00,6.648421516340712045e-02,1.366976613644583782e-01,-1.454425507451225119e+00,1.788386898882114717e-02,1.033982159187991190e+00,1.661156861304271093e+00,6.648421509300068977e-02,1.366976615337008316e-01,-1.357537917571530084e+00,1.805733788094301961e-02,1.052415458628700229e+00,1.666643506108395956e+00,5.805167186598941820e-02,1.359586084572863007e-01,-1.407076313618090158e+00,-2.188492473134258653e-01,1.422548232446547933e+00,1.661156861293027420e+00,6.648421516340712045e-02,1.366976613644583782e-01,-1.456877151899464762e+00,1.882892350209979804e-01,1.445102468898300740e+00,1.661156861293027420e+00,6.648421516340712045e-02,1.366976613644583782e-01,-1.418306152844543533e+00,-2.289490702765270835e-01,1.386470373166526437e+00,1.306242983626211940e+00,1.544737318332662368e-01,-3.421773392226358235e-01,-1.473856685086319063e+00,-2.862336119897496145e-01,1.079286590271222090e+00,1.453402120548711540e+00,-5.824712857128704346e-01,-1.824306611410983769e-01,-1.478855459589377475e+00,-3.123030448271871817e-01,1.067734288669205611e+00,1.041767820290494306e+00,4.755501247775544699e-02,1.353104939478942059e+00,-1.359068148497009965e+00,-3.567789334917758071e-01,8.779573743060083979e-01,1.041767820290494306e+00,4.755501247775544005e-02,1.353104939478942059e+00,-1.471160404285588807e+00,2.014221478579887870e-01,1.411143038030612695e+00,1.871297139267346088e+00,7.909728805645355187e-02,6.580221585794061856e-02,-1.486300155386258481e+00,2.842536362288957674e-01,1.105138153598389961e+00,1.798236342548479083e+00,-2.562747567989477337e-01,-3.296582290887425243e-02,-1.490025381874261701e+00,3.118228029421986069e-01,1.097130502154349818e+00,1.776758338310684859e+00,1.627370284179716631e-01,-1.557309448158289866e+00,-1.431054652003862948e+00,3.567858000668192031e-01,8.806976864710882591e-01,1.776758338310684859e+00,1.627370284179716631e-01,-1.557309448158289866e+00
5.000000000000000278e-02,-1.360448279999999954e+00,7.266710000000000010e-03,9.146400099999999478e-01,1.538421012304495461e+00,4.874037090588920901e-02,4.660957653563053797e-03,-1.349241238316079228e+00,6.645882196802396086e-03,8.932868578070607413e-01,1.538421012304495461e+00,4.874037090588920901e-02,4.660957653563053797e-03,-1.450113548605409308e+00,-9.665747129935757520e-02,8.414076073794026778e-01,1.713465585118700618e+00,5.915791514937573589e-03,-1.572986597012336896e-01,-1.413476295660863968e+00,-4.513893352146156751e-02,4.470565798156094783e-01,1.715320430321814138e+00,1.599431752177389310e-01,-1.349737604175796635e-01,-1.437268451124303459e+00,-4.448662801762118257e-02,4.807536783334898645e-01,1.784870984037306707e+00,4.010577094274729304e-01,1.200531375712148192e-02,-1.607542062730893395e+00,4.767670788293211503e-02,8.184155664791770146e-02,1.729663362092731527e+00,1.519850276978022829e-01,-8.581705873115755279e-02,-1.664493936435126109e+00,5.133613768526230914e-02,4.552309049384292705e-02,1.443635513078701971e+00,1.154199417583520876e-01,-2.861251929077494038e-01,-1.487267363089172179e+00,-2.244896852142387600e-03,2.211794345359949926e-02,1.443635513078701971e+00,1.154199417583520598e-01,-2.861251929077494038e-01,-1.451372397372697964e+00,1.051151054370936949e-01,8.348805150367718531e-01,1.503439479718611915e+00,-5.842031643111808004e-01,-1.291240799432914754e-01,-1.213723716597284286e+00,4.754333263333074960e-02,5.248205089914349530e-01,1.507871363635887141e+00,-4.672369187909114485e-01,-1.379402789098179427e-01,-1.252440277009312375e+00,5.314773918706675732e-02,5.379791492658652086e-01,1.519612497495946180e+00,-2.199018895956980912e-01,-2.461007449808353953e-01,-1.162545681089681038e+00,6.716097068113748014e-03,9.730495113403653251e-02,1.501808391665828246e+00,-2.873891116925423282e-03,-2.984981106209090296e-01,-1.209535197206380586e+00,2.664441008496745006e-02,5.291141507182971909e-02,1.572900428879712154e+00,-1.201536514716093108e-02,-2.432542131926807016e-01,-1.028137765670356529e+00,-1.720685625407919472e-02,5.306871293635817555e-02,1.572900428879712154e+00,-1.201536514716093108e-02,-2.432542131926806739e-01,-1.443677158510826564e+00,8.503987939832688414e-03,9.689400429351110455e-01,1.549104766279417733e+00,5.014868166233785174e-02,2.441064437342223628e-02,-1.433093763287174305e+00,9.405625864860402835e-03,1.000543229661126521e+00,1.563094714978802591e+00,5.212363736099386718e-02,4.539568096854957463e-02,-1.430776467494646376e+00,9.751125027648563370e-03,1.033664931356850447e+00,1.587799050407508794e+00,5.337273102986505452e-02,6.640711257686013336e-02,-1.435535930063246424e+00,8.766921581233346611e-03,1.069063915730176673e+00,1.612315894723830301e+00,5.377202894857725790e-02,8.372794890264330381e-02,-1.445226934857292367e+00,6.656110149013815848e-03,1.098406042993196552e+00,1.632963207515440551e+00,5.368182272726084586e-02,9.981446816805464306e-02,-1.447899406882050766e+00,1.432091191404592095e-02,1.004294913618679175e+00,1.648780989577908196e+00,5.308645853450712909e-02,1.146466915669011322e-01,-1.446026235215040590e+00,1.214671671013336021e-02,1.034634881237739723e+00,1.648780989586926760e+00,5.308645846619593212e-02,1.146466917368675065e-01,-1.349337479333021728e+00,1.181297209197328460e-02,1.054316125982471375e+00,1.653742105709304022e+00,4.686193061644822189e-02,1.141341596985930990e-01,-1.409909309846900660e+00,-2.216309870223070744e-01,1.429015214071597484e+00,1.648780989577908196e+00,5.308645853450712909e-02,1.146466915669011322e-01,-1.448603803948294688e+00,1.872891528539484818e-01,1.443003501570345293e+00,1.648780989577908196e+00,5.308645853450712909e-02,1.146466915669011322e-01,-1.420820080235988048e+00,-2.318768094118979495e-01,1.392880661960846478e+00,1.309737927570189253e+00,1.332221965358834359e-01,-3.758227888295591068e-01,-1.471822240227243173e+00,-2.886428762377143409e-01,1.084813055486453681e+00,1.455909816617089403e+00,-6.220968568730180781e-01,-2.135096464654959725e-01,-1.477138303016569010e+00,-3.146261318741605528e-01,1.073208373230869261e+00,1.002198922481393861e+00,4.408458006467343149e-02,1.321634265633631733e+00,-1.351388066107797492e+00,-3.638234500782033809e-01,8.885224679879980547e-01,1.002198922481393861e+00,4.408458006467343149e-02,1.321634265633631733e+00,-1.462101285001172979e+00,2.003570536385476109e-01,1.408699338302921378e+00,1.877885231000905097e+00,6.565017850233956231e-02,4.410966335829581003e-02,-1.471381368052310235e+00,2.856914677624699528e-01,1.103148729319403110e+00,1.807298857475126530e+00,-2.636268024818292366e-01,-5.577904732657879699e-02,-1.474479324113114886e+00,3.133971051633619442e-01,1.095347506866629184e+00,1.784633825718176192e+00,1.711301711293435890e-01,-1.576484672624586025e+00,-1.412910997939702762e+00,3.589451371673728630e-01,8.797620254695119879e-01,1.784633825718176192e+00,1.711301711293435890e-01,-1.576484672624586025e+00
6.666669999999999541e-02,-1.350007240000000053e+00,4.344879999999999749e-03,9.151149400000000433e-01,1.533560734146370841e+00,4.054812077482136679e-02,6.272574533331025555e-03,-1.338623887262530010e+00,3.642214648031724157e-03,8.938578032949153762e-01,1.533560734146370841e+00,4.054812077482136679e-02,6.272574533331025555e-03,-1.438879176131991899e+00,-1.000953849166641152e-01,8.416500458076349167e-01,1.715312828767759701e+00,2.564237864723554680e-02,-1.615323850626723123e-01,-1.409267413498425325e+00,-4.685950867883515586e-02,4.472234974452420353e-01,1.717436726341160291e+00,1.717102158604633944e-01,-1.400318192220639246e-01,-1.432831817248373163e+00,-4.618759201734233544e-02,4.811764785129458155e-01,1.787560286082440664e+00,4.111095538219536327e-01,5.985834510187672264e-03,-1.606453799367036028e+00,4.814058318031749772e-02,8.421846207969507780e-02,1.733750230293887418e+00,1.773146710096912271e-01,-8.729415356657964364e-02,-1.664283257743885081e+00,5.214414092788928479e-02,4.935209436110592207e-02,1.446328275658255169e+00,1.419015965691765857e-01,-2.858350540533970974e-01,-1.487697056185407929e+00,-1.187295344946395770e-03,2.104912995367987441e-02,1.446328275658255169e+00,1.419015965691765857e-01,-2.858350540533971529e-01,-1.440449258557698231e+00,1.016408435208216166e-01,8.341407625841650297e-01,1.494042696550399452e+00,-5.853864540021922469e-01,-1.048146920875092508e-01,-1.201941683501787983e+00,4.611645517321840554e-02,5.230555309714299828e-01,1.500049669197865532e+00,-4.414433684204447372e-01,-1.170132210455984839e-01,-1.239954201744319473e+00,5.101188600274497026e-02,5.376221609119038458e-01,1.508923632844052731e+00,-1.883255999854014928e-01,-2.334360203210228413e-01,-1.164227640860580948e+00,4.269631794218041454e-03,9.432617140514854004e-02,1.487664465105960065e+00,4.493003275829708654e-02,-2.925988109203163656e-01,-1.213493229109822824e+00,2.391674441494513054e-02,5.234008908242689800e-02,1.559230652268424944e+00,3.680763243876156166e-02,-2.388407320484437768e-01,-1.032119946650481124e+00,-1.911037113077391353e-02,4.337425349604928648e-02,1.559230652268424944e+00,3.680763243876156166e-02,-2.388407320484437213e-01,-1.433681911508914553e+00,5.689116487490005099e-03,9.687228967579799566e-01,1.543316917385026743e+00,4.196898648777341173e-02,2.044114494458233039e-02,-1.423357797880754561e+00,6.736837893478060495e-03,1.000407489329048660e+00,1.556167456805996219e+00,4.410160382897906906e-02,3.548902291548466231e-02,-1.421310826995947574e+00,7.277768140638508215e-03,1.033544270130982712e+00,1.579139242845372326e+00,4.566835064674757555e-02,5.056703913073520851e-02,-1.426372269985230146e+00,6.657583054115900900e-03,1.068909396860773020e+00,1.602001969998195330e+00,4.645823110555245827e-02,6.300936936492385065e-02,-1.436337494854278196e+00,5.041182326328171905e-03,1.098191227416558169e+00,1.621234953822105584e+00,4.683306659223308160e-02,7.457489505226427839e-02,-1.438086673628774292e+00,1.156085234897834615e-02,1.003972658337048518e+00,1.635932770826549865e+00,4.672870910611489487e-02,8.524384063880197093e-02,-1.436502403276451068e+00,9.705345398988627498e-03,1.034350227584994286e+00,1.635932770834527261e+00,4.672870903998995601e-02,8.524384080957896070e-02,-1.339752982820115790e+00,7.363762324483723136e-03,1.054598108063077744e+00,1.640783694311656493e+00,4.249508764692152413e-02,8.487169374074306216e-02,-1.408848262164136944e+00,-2.202290654535600523e-01,1.433066175002174703e+00,1.635932770826549865e+00,4.672870910611489487e-02,8.524384063880197093e-02,-1.435713902843715806e+00,1.898777995962687704e-01,1.441020664865608536e+00,1.635932770826549865e+00,4.672870910611489487e-02,8.524384063880197093e-02,-1.419780802390617325e+00,-2.305989878096535162e-01,1.396973628435161929e+00,1.305744169489877926e+00,1.154281323285849398e-01,-4.254625297745605605e-01,-1.469018878719362542e+00,-2.881653732792956446e-01,1.088767561121565475e+00,1.453467820804136279e+00,-6.884374230701005848e-01,-2.486176444479371306e-01,-1.474544369587714954e+00,-3.141476920817609653e-01,1.077259007449932637e+00,9.357689051243232026e-01,4.350905967910511513e-02,1.282127804954479089e+00,-1.339185493475535171e+00,-3.711998511278400970e-01,9.018583016295473875e-01,9.357689051243232026e-01,4.350905967910510819e-02,1.282127804954479089e+00,-1.448574114790758705e+00,2.029069143009089304e-01,1.406457899324386585e+00,1.878149752217761259e+00,5.805968238265860754e-02,2.119370976528069106e-02,-1.453577912674554051e+00,2.885614726610223890e-01,1.100896914471313437e+00,1.810951677756694744e+00,-2.557093577013992425e-01,-7.470642347717450227e-02,-1.456236025762547515e+00,3.163501258144510442e-01,1.093229846059467603e+00,1.776784994673893392e+00,1.750509571657349051e-01,-1.595825937409260042e+00,-1.395505154021629446e+00,3.616694565625823143e-01,8.773588167975714391e-01,1.776784994673893392e+00,1.750509571657349051e-01,-1.595825937409260042e+00
8.333329999999999904e-02,-1.338894830000000091e+00,1.876789999999999925e-03,9.161586299999999738e-01,1.522592545038935929e+00,3.407992867753534272e-02,9.617301459715180828e-03,-1.327369417689857611e+00,9.856861126944602581e-04,8.949852711737666944e-01,1.522592545038935929e+00,3.407992867753534272e-02,9.617301459715180828e-03,-1.426892869715931766e+00,-1.036937946476158001e-01,8.432595400898980076e-01,1.713863073992060615e+00,4.188407766115807840e-02,-1.654185466150059347e-01,-1.403333012174282635e+00,-5.012982695898873103e-02,4.486136050650831320e-01,1.716210497658045009e+00,1.840790745987136157e-01,-1.446505689229291292e-01,-1.426551957405213678e+00,-4.936537821140762200e-02,4.828494724034914642e-01,1.787482936981413584e+00,4.228462355337805900e-01,7.110658784345327789e-04,-1.604323912621872905e+00,4.584049432415208264e-02,8.794310641942221229e-02,1.733309381684879469e+00,1.931267976997353142e-01,-9.127347958052728361e-02,-1.662680460469210475e+00,5.010416684192972592e-02,5.399796319261752908e-02,1.443175762522536765e+00,1.574141750632877257e-01,-2.899756267814364019e-01,-1.486759651843930774e+00,-3.832122423464784378e-03,2.284138663276287506e-02,1.443175762522536765e+00,1.574141750632877257e-01,-2.899756267814364574e-01,-1.429163585199332065e+00,9.794123636901608254e-02,8.335374788038036886e-01,1.478176881806866572e+00,-5.899011647746353892e-01,-6.581215217857207256e-02,-1.188436902782539883e+00,4.536833963802981012e-02,5.221167504264867532e-01,1.486864154930573445e+00,-4.108739294983660417e-01,-8.384660884853736840e-02,-1.225554098001631509e+00,4.926519088278678155e-02,5.382557301325594512e-01,1.492093901891389685e+00,-1.531397292450001058e-01,-2.110365466237885679e-01,-1.165769036237702005e+00,1.033114507018387251e-04,9.279019761053058923e-02,1.469029326694542226e+00,7.823600680806076790e-02,-2.739915279356593958e-01,-1.216938952454367451e+00,1.840662890011554587e-02,5.250910311930372804e-02,1.528282236245897874e+00,7.275940225282560847e-02,-2.303788414573602616e-01,-1.035656406557935894e+00,-2.304634555518333267e-02,3.681592204791900302e-02,1.528282236245897874e+00,7.275940225282562235e-02,-2.303788414573602061e-01,-1.422924600021685526e+00,3.487976253308860269e-03,9.692008064314424631e-01,1.531979258359751350e+00,3.557002717459724350e-02,2.121640501615952926e-02,-1.412812408510394580e+00,4.906407591888060048e-03,1.000939329776165287e+00,1.544381922576276711e+00,3.782379266733575107e-02,3.352487261267896035e-02,-1.410985658683528543e+00,5.826222979765627828e-03,1.034080595485994181e+00,1.566696286453115761e+00,3.958029379552068655e-02,4.586827750053935199e-02,-1.416284770842447527e+00,5.655103506055425729e-03,1.069415862480825430e+00,1.588937121624680371e+00,4.058239686885315584e-02,5.606456343214284710e-02,-1.426453479014524683e+00,4.478220419806453259e-03,1.098648741921937733e+00,1.607634949569644256e+00,4.119819014534385759e-02,6.554997213514278387e-02,-1.427529902054866850e+00,9.708073666012373079e-03,1.004339944127391915e+00,1.621903898418046497e+00,4.134539497141863362e-02,7.430604075762968497e-02,-1.426159783403144088e+00,8.248916321267920487e-03,1.034749534172769714e+00,1.621903898425141266e+00,4.134539490769332387e-02,7.430604092927778348e-02,-1.329464766320702873e+00,5.375472673521803496e-03,1.055581920350217029e+00,1.626697929111922347e+00,3.793840690682580286e-02,7.401218785976650116e-02,-1.402620982434142016e+00,-2.165015198590059531e-01,1.437918248663698995e+00,1.621903898418046497e+00,4.134539497141863362e-02,7.430604075762968497e-02,-1.422577778292594353e+00,1.941816431505084262e-01,1.437991414401980306e+00,1.621903898418046497e+00,4.134539497141863362e-02,7.430604075762968497e-02,-1.413428723919705643e+00,-2.272475392841157016e-01,1.401898206552904647e+00,1.292011046747326475e+00,1.036645018653894468e-01,-4.309453017121395724e-01,-1.461356965018689058e+00,-2.899466598838748022e-01,1.094488120825902966e+00,1.436748101723158255e+00,-7.342604253286212357e-01,-2.318725566056856202e-01,-1.466260704623540745e+00,-3.162219430978627788e-01,1.083369596768521292e+00,8.893515005316472433e-01,5.402667473586148655e-02,1.285691092517816880e+00,-1.323429054973035868e+00,-3.764518375417794660e-01,9.151023644567874982e-01,8.893515005316472433e-01,5.402667473586148655e-02,1.285691092517816880e+00,-1.435080366629622128e+00,2.068718432508735716e-01,1.403172285328229574e+00,1.874015783839743543e+00,5.124320284537776937e-02,1.465503975184302525e-02,-1.437440827945944744e+00,2.913251393336954709e-01,1.097245291049154359e+00,1.807320576073447205e+00,-2.631913564705635755e-01,-8.018480577562747680e-02,-1.439865280935885616e+00,3.190985476846418534e-01,1.089446665300139783e+00,1.784193541468090727e+00,1.711729019441243227e-01,-1.600959764095124749e+00,-1.377297232708874386e+00,3.631429230047626966e-01,8.738365678088961808e-01,1.784193541468090727e+00,1.711729019441242949e-01,-1.600959764095124749e+00
