# times, pelvis_x, pelvis_y, pelvis_z, pelvis_rotx, pelvis_roty, pelvis_rotz, sacrum_x, sacrum_y, sacrum_z, sacrum_rotx, sacrum_roty, sacrum_rotz, femur_r_x, femur_r_y, femur_r_z, femur_r_rotx, femur_r_roty, femur_r_rotz, patella_r_x, patella_r_y, patella_r_z, patella_r_rotx, patella_r_roty, patella_r_rotz, tibia_r_x, tibia_r_y, tibia_r_z, tibia_r_rotx, tibia_r_roty, tibia_r_rotz, talus_r_x, talus_r_y, talus_r_z, talus_r_rotx, talus_r_roty, talus_r_rotz, calcn_r_x, calcn_r_y, calcn_r_z, calcn_r_rotx, calcn_r_roty, calcn_r_rotz, toes_r_x, toes_r_y, toes_r_z, toes_r_rotx, toes_r_roty, toes_r_rotz, femur_l_x, femur_l_y, femur_l_z, femur_l_rotx, femur_l_roty, femur_l_rotz, patella_l_x, patella_l_y, patella_l_z, patella_l_rotx, patella_l_roty, patella_l_rotz, tibia_l_x, tibia_l_y, tibia_l_z, tibia_l_rotx, tibia_l_roty, tibia_l_rotz, talus_l_x, talus_l_y, talus_l_z, talus_l_rotx, talus_l_roty, talus_l_rotz, calcn_l_x, calcn_l_y, calcn_l_z, calcn_l_rotx, calcn_l_roty, calcn_l_rotz, toes_l_x, toes_l_y, toes_l_z, toes_l_rotx, toes_l_roty, toes_l_rotz, lumbar5_x, lumbar5_y, lumbar5_z, lumbar5_rotx, lumbar5_roty, lumbar5_rotz, lumbar4_x, lumbar4_y, lumbar4_z, lumbar4_rotx, lumbar4_roty, lumbar4_rotz, lumbar3_x, lumbar3_y, lumbar3_z, lumbar3_rotx, lumbar3_roty, lumbar3_rotz, lumbar2_x, lumbar2_y, lumbar2_z, lumbar2_rotx, lumbar2_roty, lumbar2_rotz, lumbar1_x, lumbar1_y, lumbar1_z, lumbar1_rotx, lumbar1_roty, lumbar1_rotz, torso_x, torso_y, torso_z, torso_rotx, torso_roty, torso_rotz, head_x, head_y, head_z, head_rotx, head_roty, head_rotz, Abdomen_x, Abdomen_y, Abdomen_z, Abdomen_rotx, Abdomen_roty, Abdomen_rotz, humerus_r_x, humerus_r_y, humerus_r_z, humerus_r_rotx, humerus_r_roty, humerus_r_rotz, ulna_r_x, ulna_r_y, ulna_r_z, ulna_r_rotx, ulna_r_roty, ulna_r_rotz, radius_r_x, radius_r_y, radius_r_z, radius_r_rotx, radius_r_roty, radius_r_rotz, hand_r_x, hand_r_y, hand_r_z, hand_r_rotx, hand_r_roty, hand_r_rotz, humerus_l_x, humerus_l_y, humerus_l_z, humerus_l_rotx, humerus_l_roty, humerus_l_rotz, ulna_l_x, ulna_l_y, ulna_l_z, ulna_l_rotx, ulna_l_roty, ulna_l_rotz, radius_l_x, radius_l_y, radius_l_z, radius_l_rotx, radius_l_roty, radius_l_rotz, hand_l_x, hand_l_y, hand_l_z, hand_l_rotx, hand_l_roty, hand_l_rotz
1.666667000000000148e-02,-1.358761480000000077e+00,3.534827000000000108e-02,9.524390900000000437e-01,1.584093864521765926e+00,6.973361562223438781e-02,2.855852095116850897e-01,-1.350378642511382843e+00,3.804547646335383615e-02,9.347612955275628188e-01,1.584093864521765926e+00,6.973361562223438781e-02,2.855852095116850897e-01,-1.407718175951598871e+00,-6.524326147464447334e-02,8.902402493747417767e-01,1.612521949245673714e+00,1.190711234649581562e-01,-3.942117057032143435e-01,-1.415719421802478895e+00,-4.249388569613533895e-02,4.596113111674323126e-01,1.613315311265237639e+00,2.267446955083203541e-01,-3.896071014995111659e-01,-1.439417497182259087e+00,-3.212366735911638405e-02,4.971077134867757374e-01,1.675217648847105778e+00,4.695500480928654907e-01,-2.796478904863372583e-01,-1.611241891394261438e+00,6.336839277381146884e-02,1.196797625036690182e-01,1.611058536869271363e+00,1.303247869140706505e-01,-3.691570277794002375e-01,-1.663033054522325749e+00,7.681694567279763464e-02,8.459674917364970459e-02,1.494221806328386748e+00,1.124261416755579501e-01,-4.514624430619501583e-01,-1.505932649669805778e+00,-7.040095427573028752e-04,6.291936710982706793e-02,1.494221806328386748e+00,1.124261416755579501e-01,-4.514624430619502138e-01,-1.454675956096713962e+00,9.523857148131913142e-02,8.924584671155421089e-01,1.580482498295121996e+00,-5.211250225617992671e-01,-3.123233992912444190e-01,-1.220244155064725833e+00,2.389241734108950299e-02,5.403666769611263909e-01,1.580163484034295518e+00,-4.583253397365172344e-01,-3.116455330956255376e-01,-1.263342469324039374e+00,3.558436734173939242e-02,5.518236837681950169e-01,1.586154375429690955e+00,-2.278276100128900916e-01,-3.857773301085608009e-01,-1.171841892891462455e+00,5.477283343163268092e-03,1.373174447516186114e-01,1.555977348737881849e+00,8.781763627662586558e-02,-4.416801102405337187e-01,-1.215411588581409186e+00,3.404719040850219536e-02,1.001765238514544520e-01,1.824209030502375706e+00,2.520323734449703146e-02,-2.509260613358741954e-01,-1.044147013195133811e+00,-8.276355357191726714e-03,9.408494876149438302e-02,1.824209030502375706e+00,2.520323734449701758e-02,-2.509260613358741399e-01,-1.439288457458223425e+00,1.095528415608008552e-02,1.012515688350152487e+00,1.589410793337097116e+00,7.073023549286962253e-02,2.539641116815576360e-01,-1.428361287238336441e+00,1.318900797365673075e-02,1.043587466475946135e+00,1.597029088066453273e+00,7.234489897981631612e-02,2.203769642600870160e-01,-1.425267211317558624e+00,1.295576244355794472e-02,1.076320101774108196e+00,1.612895113128411495e+00,7.441195170342963794e-02,1.868075120623198526e-01,-1.428939383814732178e+00,1.066496443587648668e-02,1.111436335187953928e+00,1.629144737915583452e+00,7.647817575379180222e-02,1.591855624263683877e-01,-1.437635947597452502e+00,7.561836228218825513e-03,1.140684191965121608e+00,1.642533604297337302e+00,7.868820365955653262e-02,1.335586808049726293e-01,-1.442943269076251145e+00,1.418259576215307946e-02,1.054020351459641791e+00,1.652329392705572442e+00,8.085118612558193918e-02,1.099136821021577531e-01,-1.546059005350009619e+00,5.075833093748700897e-02,1.066524467533273457e+00,1.675130882605069926e+00,2.960089274108928525e-01,-1.181650488774688701e-01,-1.341471981607833763e+00,1.414647544070457910e-02,1.093889844876626327e+00,1.655287118590637707e+00,8.849202376940296100e-02,1.102962322219453450e-01,-1.389826252987346189e+00,-1.788918023753659770e-01,1.405545619458905993e+00,1.122656965939123896e+00,2.502640908121975261e-01,-3.602927162715964804e-01,-1.482383997540520859e+00,-2.715112961225462085e-01,1.139573219991032005e+00,1.281965263309163827e+00,-5.359841210085234398e-01,-4.357488229181085554e-02,-1.486806728099961949e+00,-2.998270589592794133e-01,1.131866617123320928e+00,1.076787633466338878e+00,1.960489157969438068e-01,1.405090237972365763e+00,-1.373480085790695693e+00,-3.668819150099781323e-01,9.377828743897612673e-01,1.076787633466338878e+00,1.960489157969438068e-01,1.405090237972365763e+00,-1.424432707635955975e+00,1.548784979719203536e-01,1.432875438363399034e+00,1.978038669394135640e+00,3.547303587954701576e-01,-2.066989732177939576e-01,-1.483493757068200081e+00,2.777367694453626301e-01,1.169618412725007106e+00,1.856400149966116242e+00,-2.992476348007344980e-02,-3.563533792636245923e-01,-1.479672614064661662e+00,3.066878350869203240e-01,1.164329805842956311e+00,1.547885585443812273e+00,2.271086240815518575e-01,-1.916887232834385779e+00,-1.451240755442797736e+00,3.615394881420394557e-01,9.380761730699861412e-01,1.547885585443812273e+00,2.271086240815518575e-01,-1.916887232834385779e+00
3.333333000000000129e-02,-1.348933310000000052e+00,2.995068000000000036e-02,9.527695200000000364e-01,1.568129148354880931e+00,5.734242978110194733e-02,2.414276341671300619e-01,-1.340162651900113078e+00,3.206352298234594472e-02,9.352007193720945910e-01,1.568129148354880931e+00,5.734242978110194733e-02,2.414276341671300619e-01,-1.401200456203637312e+00,-6.921073839921398907e-02,8.909692887154683216e-01,1.617393225742450591e+00,1.326393323755157283e-01,-3.789705678802809397e-01,-1.413810184036147888e+00,-4.265736601822617269e-02,4.610500014641749078e-01,1.618257834726637867e+00,2.321567444733775853e-01,-3.742098582420124719e-01,-1.437743526661783955e+00,-3.279714253850630340e-02,4.986508484827201770e-01,1.679339611912931574e+00,4.717956670401851627e-01,-2.653580492640593147e-01,-1.611193143771985747e+00,6.211296089069123089e-02,1.218199623156730471e-01,1.616262011058282599e+00,1.451914819518261568e-01,-3.534952046026246797e-01,-1.663601497314297628e+00,7.513245549127567369e-02,8.749995041476721358e-02,1.490619980217644525e+00,1.262091492651696012e-01,-4.412750870552814009e-01,-1.506007120708103164e+00,-6.557321409350613806e-04,6.341452592134277921e-02,1.490619980217644525e+00,1.262091492651696012e-01,-4.412750870552814564e-01,-1.441206931797031965e+00,9.315815007819544524e-02,8.905240020504294751e-01,1.554319817517676228e+00,-5.235035284217487428e-01,-2.573266990903641527e-01,-1.205613339519121974e+00,2.384664918373766151e-02,5.366967603120507135e-01,1.555108031873213781e+00,-4.285179158633970475e-01,-2.590448610104412186e-01,-1.248102946921643586e+00,3.366373887739670251e-02,5.503761528267108183e-01,1.559561988906932761e+00,-1.845844380371997051e-01,-3.485305322728879385e-01,-1.176331359885016248e+00,2.498005134713328357e-03,1.320799055179613934e-01,1.531325662755224304e+00,9.869279521538323885e-02,-4.061660154475972284e-01,-1.221676423306696790e+00,2.872542016029859535e-02,9.533818669713867155e-02,1.778329232234751922e+00,4.788263917699919076e-02,-2.304113813117757426e-01,-1.049779120508146368e+00,-1.010834456414373000e-02,8.517941691882569000e-02,1.778329232234751922e+00,4.788263917699917688e-02,-2.304113813117756870e-01,-1.431381251184975723e+00,9.798023230899632202e-03,1.011803552098189618e+00,1.573300808003450291e+00,5.787900907760613889e-02,2.084522068565983488e-01,-1.420861334708676704e+00,1.195345111513036046e-02,1.043021248018396907e+00,1.580652953908030511e+00,5.904493701521368321e-02,1.734187387669652858e-01,-1.418302966364746398e+00,1.203082119505273669e-02,1.075800828235274231e+00,1.595754082867509860e+00,6.064924034847208462e-02,1.383971389597697388e-01,-1.422641006786442786e+00,1.044642305510563862e-02,1.110880053558981562e+00,1.611184126582508425e+00,6.232097176001848149e-02,1.095743774917651708e-01,-1.431946105323075979e+00,8.246958358493887767e-03,1.140022380889591957e+00,1.623920915764721418e+00,6.415622160331031776e-02,8.282838294632831333e-02,-1.435525392223916841e+00,1.352673521568394099e-02,1.053178026125640931e+00,1.633276396057002922e+00,6.595893949630213249e-02,5.814869206818189945e-02,-1.556995457717673004e+00,4.092890625555395401e-02,1.067204080458623139e+00,1.652435032408000382e+00,3.041236315636641763e-01,-8.811287904413299399e-02,-1.334857047470750624e+00,9.573166037484062002e-03,1.094767565601499237e+00,1.635920720661755423e+00,7.343438655125175685e-02,5.838722926355818105e-02,-1.397848206080028133e+00,-1.755792157312979218e-01,1.408830277091419614e+00,1.111303011337692048e+00,2.272625905915977296e-01,-3.476394971256266953e-01,-1.484217089010352320e+00,-2.744427166314637456e-01,1.143023865903532776e+00,1.261918240912561107e+00,-5.838980080186744193e-01,-5.336407902218625807e-03,-1.487497133795937954e+00,-3.030016547398732829e-01,1.135650735041223491e+00,1.026025959162451873e+00,2.065580232375816838e-01,1.422525839901814360e+00,-1.363262476628498865e+00,-3.702415704472276636e-01,9.484280749151168255e-01,1.026025959162451873e+00,2.065580232375816561e-01,1.422525839901814360e+00,-1.415992746160305682e+00,1.599471320820096132e-01,1.429806089041258055e+00,1.972236188541250268e+00,3.398253545687871524e-01,-2.489712444208466435e-01,-1.466593232666615343e+00,2.827214126643497472e-01,1.164753847454308655e+00,1.857080305903486162e+00,-2.876222841214502030e-02,-3.912252403045053950e-01,-1.461769916226764110e+00,3.115274039647107918e-01,1.159492176416251130e+00,1.546699452462962254e+00,2.278002388076877105e-01,-1.952006609542925819e+00,-1.431628513209353137e+00,3.655975212791806594e-01,9.332717109223432894e-01,1.546699452462962254e+00,2.278002388076877105e-01,-1.952006609542925819e+00
5.000000000000000278e-02,-1.339250379999999963e+00,2.476483999999999977e-02,9.532851199999999858e-01,1.554828635457538688e+00,4.593703840525530796e-02,2.065000745631243029e-01,-1.330169230977744199e+00,2.638950992459426076e-02,9.358224602785270019e-01,1.554828635457538688e+00,4.593703840525530796e-02,2.065000745631243029e-01,-1.394025085431060074e+00,-7.320631112839194599e-02,8.917587415143751750e-01,1.622435088761638555e+00,1.471496793632391387e-01,-3.630241896871817531e-01,-1.411697932189074578e+00,-4.280554301831233227e-02,4.626871232289423430e-01,1.623361893419249080e+00,2.381850554789767815e-01,-3.581889345545302694e-01,-1.435862297544600930e+00,-3.348005164963322594e-02,5.003989037338936186e-01,1.683521177439596173e+00,4.742607377076826780e-01,-2.506512751702294484e-01,-1.611062656570614093e+00,6.079032430344075838e-02,1.242179039573491073e-01,1.621564571063333959e+00,1.603051718367813627e-01,-3.373127304781425861e-01,-1.664089891729257031e+00,7.334017185597534183e-02,9.068255491507663801e-02,1.484472602153080523e+00,1.397624591221857948e-01,-4.323009048988185055e-01,-1.506136598772600754e+00,-8.981408382656569378e-04,6.423686021897487275e-02,1.484472602153080523e+00,1.397624591221857948e-01,-4.323009048988185055e-01,-1.428427905074796112e+00,9.042041027947271548e-02,8.890914663350987235e-01,1.510535094442404525e+00,-5.247767269936258749e-01,-1.376039774321753950e-01,-1.189287076362814943e+00,3.109559688831094182e-02,5.337464665929734231e-01,1.514374624253310264e+00,-3.917031258590082388e-01,-1.462641759441616618e-01,-1.231199846144682031e+00,3.707254590210878192e-02,5.497453312697129224e-01,1.516791000019463986e+00,-1.399300837864222435e-01,-2.554307402677400973e-01,-1.179659850181666636e+00,-1.275220382664157825e-04,1.289674825901248600e-01,1.493093283932619864e+00,9.000773239556271454e-02,-3.120047044504319356e-01,-1.227472559447836620e+00,2.010656047137873020e-02,9.157052128080883646e-02,1.640685881818775504e+00,6.907402787279616485e-02,-2.049318980327988482e-01,-1.054954144961760099e+00,-1.452425059454066913e-02,7.749756197490974274e-02,1.640685881818775504e+00,6.907402787279616485e-02,-2.049318980327987927e-01,-1.423153114742404357e+00,8.070496502614606105e-03,1.011340606598611025e+00,1.559609319408216344e+00,4.605923986343458260e-02,1.731798031701180796e-01,-1.413003282025832030e+00,1.022142740001109884e-02,1.042681032975156130e+00,1.566356959229922685e+00,4.680242645362047565e-02,1.377724904487296065e-01,-1.410906104725743848e+00,1.061990153507696641e-02,1.075491043299667826e+00,1.580035287475447081e+00,4.792945728002330485e-02,1.023715929603165875e-01,-1.415797664439420123e+00,9.697279696040015176e-03,1.110521117595333784e+00,1.593981595556641873e+00,4.916123204677014247e-02,7.323103680523010417e-02,-1.425593551544297677e+00,8.304650434159606062e-03,1.139552132134642237e+00,1.605517031379366744e+00,5.055357835238585840e-02,4.618499462134538491e-02,-1.427724345802586559e+00,1.203127100555005310e-02,1.052579783142305381e+00,1.614026274372891256e+00,5.191607215925884977e-02,2.122615176829860742e-02,-1.563581250719901838e+00,3.533594733941666788e-02,1.068006896149483964e+00,1.634584092740533956e+00,3.107277169475796130e-01,-6.661664817754076040e-02,-1.327971269843379432e+00,6.004627537012419136e-03,1.095816334396807035e+00,1.616312360331686682e+00,5.866050996083925495e-02,2.132532033056852225e-02,-1.402008400006958810e+00,-1.715400472636705864e-01,1.412175967628522821e+00,1.094324137593692292e+00,2.084295748453720287e-01,-3.331958569650619317e-01,-1.483279934004773315e+00,-2.777339789110225832e-01,1.147592501364334661e+00,1.235004166243177881e+00,-6.234216782407135948e-01,4.012614590751842347e-02,-1.485410298580041477e+00,-3.065274465170901852e-01,1.140727192312082749e+00,9.825594563100387147e-01,2.223437528977496580e-01,1.443454934908643184e+00,-1.351804373270614867e+00,-3.738257864639995542e-01,9.600944961213291329e-01,9.825594563100387147e-01,2.223437528977496580e-01,1.443454934908643184e+00,-1.408392555025024473e+00,1.647563358572588232e-01,1.426706086798815054e+00,1.969323338455674310e+00,3.188944721392155679e-01,-2.772890522141877589e-01,-1.450458017112738585e+00,2.866427021088618909e-01,1.159758836206529864e+00,1.861413878658643162e+00,-3.207353410464439808e-02,-4.128756060679690254e-01,-1.444991141318047623e+00,3.153519941894751266e-01,1.154598941278955015e+00,1.550146672986823848e+00,2.320968946762515528e-01,-1.972739458429533244e+00,-1.412614717106799977e+00,3.693577130573149070e-01,9.286721162771414129e-01,1.550146672986823848e+00,2.320968946762515528e-01,-1.972739458429533244e+00
6.666666999999999732e-02,-1.329365759999999952e+00,2.009516999999999901e-02,9.538624799999999571e-01,1.541704287339007218e+00,3.947729574928614954e-02,1.810818427823580601e-01,-1.320095062187354396e+00,2.128912466629846734e-02,9.364647807613739605e-01,1.541704287339007218e+00,3.947729574928614954e-02,1.810818427823580601e-01,-1.386024998088670745e+00,-7.720236441650756010e-02,8.929770909997002404e-01,1.629533652488681206e+00,1.619958348428729156e-01,-3.393701669479769478e-01,-1.408930966381486183e+00,-4.243901588378812262e-02,4.649471612620616479e-01,1.630535330700611629e+00,2.440037117234528097e-01,-3.344059182556391452e-01,-1.433441217777646992e+00,-3.388862665548091763e-02,5.027516131085565387e-01,1.689646252188331088e+00,4.757637261867802558e-01,-2.280747247290845492e-01,-1.610555841086818152e+00,5.902127571522815946e-02,1.271289641248002922e-01,1.629222577024799223e+00,1.776437466366783124e-01,-3.129737096488423576e-01,-1.664326862447717437e+00,7.076010771658888809e-02,9.449641806111638842e-02,1.470471922083672833e+00,1.537757794824789470e-01,-4.219287787222809061e-01,-1.505974048128673637e+00,-1.702084945743490008e-03,6.562495416847473340e-02,1.470471922083672833e+00,1.537757794824789470e-01,-4.219287787222809616e-01,-1.416317376621162749e+00,8.718473998495866739e-02,8.881166358405579997e-01,1.467690511588541913e+00,-5.215478414515383188e-01,-1.458243030957541994e-03,-1.173954519886537096e+00,4.229341037364243300e-02,5.309884601187844222e-01,1.475676753196741853e+00,-3.493412228422692056e-01,-2.032075523266774902e-02,-1.214842192055817005e+00,4.409053573386428893e-02,5.492568913389812568e-01,1.474072394141197950e+00,-9.443133398737869888e-02,-1.479615700140352041e-01,-1.181399005265141522e+00,-2.445079488630742814e-03,1.275814190250151858e-01,1.453622086385851331e+00,9.167423003779087698e-02,-2.019595946924512830e-01,-1.231551267279165973e+00,1.080779928872591805e-02,9.012320501876233680e-02,1.482557221318298701e+00,8.967291413573579006e-02,-1.808005452640780997e-01,-1.058640276011810766e+00,-1.989702998880759841e-02,7.226411339917752918e-02,1.482557221318298701e+00,8.967291413573579006e-02,-1.808005452640780442e-01,-1.414161215310009156e+00,6.169203696817008448e-03,1.011348197770201685e+00,1.546043087572534391e+00,3.921263925013190876e-02,1.507093806836971306e-01,-1.404243067636952391e+00,8.484974503553328537e-03,1.042750921220930937e+00,1.552127878148793494e+00,3.950104930089146787e-02,1.184271393596701832e-01,-1.402432385841571261e+00,9.283018782889382314e-03,1.075570800319390008e+00,1.564302864018301653e+00,4.008199161044266601e-02,8.614688037165994794e-02,-1.407659765448900036e+00,8.971582967517894441e-03,1.110563292327093388e+00,1.576693033287726475e+00,4.078825283719722528e-02,5.957102960385633750e-02,-1.417745356003542678e+00,8.193242372563545872e-03,1.139517983751872965e+00,1.586969823002248647e+00,4.163455766206788922e-02,3.490143874718030365e-02,-1.419000247531008840e+00,1.024835796245385927e-02,1.052473340526214329e+00,1.594592318594453717e+00,4.245461531301772395e-02,1.213429912637314922e-02,-1.561906024642942370e+00,3.653599441127248354e-02,1.068438825150420879e+00,1.624009732160293762e+00,3.123551188825524627e-01,-5.806297831581358482e-02,-1.319939225625440971e+00,4.979575900477303807e-03,1.096909879880754390e+00,1.596706339261803720e+00,4.785291076081135686e-02,1.212166919395441834e-02,-1.398293769428813338e+00,-1.665539025799625539e-01,1.415765725648726159e+00,1.070291694804997418e+00,1.951699877485903734e-01,-3.318991302423388579e-01,-1.477616955939194288e+00,-2.802390759226510153e-01,1.153715849820983852e+00,1.200272961681553285e+00,-6.557941319034437111e-01,8.053573641426023388e-02,-1.478957096484376788e+00,-3.092353820939489073e-01,1.147539042382860197e+00,9.446523351958739934e-01,2.438862364182939890e-01,1.454371674127810765e+00,-1.337976873174941073e+00,-3.784220331650365310e-01,9.733392584572535533e-01,9.446523351958739934e-01,2.438862364182939890e-01,1.454371674127810765e+00,-1.402037813067448901e+00,1.700007975966051910e-01,1.423769163966654983e+00,1.968973607505630774e+00,2.881109719128243651e-01,-2.760051370727473752e-01,-1.436357247869568532e+00,2.894942421736290128e-01,1.154640724229354598e+00,1.867928371566789814e+00,-5.074735146703331784e-02,-4.077458439118547551e-01,-1.430944327025765128e+00,3.182253172791020268e-01,1.149545598165111038e+00,1.569436637734280771e+00,2.383568804982350298e-01,-1.962844049535713342e+00,-1.394409540913498446e+00,3.720831119696745293e-01,9.242184401806863292e-01,1.569436637734280771e+00,2.383568804982350575e-01,-1.962844049535713342e+00
8.333332999999999713e-02,-1.318493289999999929e+00,1.636320999999999956e-02,9.546464900000000142e-01,1.532203156437186076e+00,3.815002382068417852e-02,1.663654255993521347e-01,-1.309156287458005830e+00,1.726505365326635316e-02,9.372666635902767718e-01,1.532203156437186076e+00,3.815002382068417852e-02,1.663654255993521347e-01,-1.376368158983704015e+00,-8.066477951613111597e-02,8.944785679101139309e-01,1.630021191945846049e+00,1.774748847079309910e-01,-3.336897501720038628e-01,-1.405326725582538572e+00,-4.380478726807751633e-02,4.673376067836748637e-01,1.631009610441342073e+00,2.530464178203449266e-01,-3.290656785036051302e-01,-1.429765810288969874e+00,-3.544855663620594816e-02,5.053275254184246279e-01,1.689441702375274357e+00,4.819127705223721359e-01,-2.246793379442521277e-01,-1.609466879124569871e+00,5.729001535075530643e-02,1.308928885280578602e-01,1.629877268563044490e+00,1.926419045264732843e-01,-3.074532569170782548e-01,-1.663754833115109300e+00,6.890436299987900970e-02,9.908202626757703357e-02,1.469179825214015800e+00,1.686963805010804618e-01,-4.168829141389130966e-01,-1.505450717963763507e+00,-2.577917988344627376e-03,6.761720104370666506e-02,1.469179825214015800e+00,1.686963805010804618e-01,-4.168829141389131521e-01,-1.404282618760216428e+00,8.408832495316355404e-02,8.880311018866651196e-01,1.444175518169537931e+00,-5.153979928853148484e-01,8.340860436965820413e-02,-1.161511224312034463e+00,4.939959400368218456e-02,5.287517001399130168e-01,1.455058536101025757e+00,-3.127388488795240229e-01,5.649922055873225074e-02,-1.201234432847401612e+00,4.873851679028141232e-02,5.487849557838653247e-01,1.448412482161643311e+00,-5.666097575666727976e-02,-8.256475568467604165e-02,-1.181681321557686015e+00,-5.007872799153434418e-03,1.270940552144421143e-01,1.428915689079428564e+00,1.070440344242445246e-01,-1.345948529918274406e-01,-1.233322143603085452e+00,3.886194027797815198e-03,9.037720552248157402e-02,1.392726042937532105e+00,1.080220115199044123e-01,-1.608693066326309651e-01,-1.060223958707865899e+00,-2.349398801609383844e-02,6.922800665532877207e-02,1.392726042937532105e+00,1.080220115199044262e-01,-1.608693066326309096e-01,-1.403645349269252884e+00,4.180228142219905366e-03,1.012000751232476015e+00,1.535552116030017400e+00,3.777402122080170815e-02,1.418967714608359854e-01,-1.393799288120353808e+00,6.729965602700614322e-03,1.043407938638945875e+00,1.540253915063765966e+00,3.787417949275165979e-02,1.158831698937956012e-01,-1.392085820296093734e+00,7.912121695387802287e-03,1.076221578769351872e+00,1.549670410278370714e+00,3.811747196793961040e-02,8.987049438695711434e-02,-1.397427790877881826e+00,8.099881568521498723e-03,1.111197871058924758e+00,1.559259954509535584e+00,3.842161881518076083e-02,6.845308754756512792e-02,-1.407608795573970673e+00,7.726291564237951215e-03,1.140127218663548936e+00,1.567222878056518498e+00,3.879882899193399376e-02,4.856970144097843417e-02,-1.408553796709000272e+00,7.893558630965333972e-03,1.053054904011853976e+00,1.573140720602186571e+00,3.911947991823382098e-02,3.021931691252915941e-02,-1.555655585257863738e+00,3.447976432332090779e-02,1.069245768191901869e+00,1.600872396656271901e+00,3.153391571760367218e-01,-6.376859623993262616e-02,-1.309935151175674939e+00,6.634272182855290023e-03,1.098095910452428603e+00,1.574928882056073176e+00,4.248885589631658244e-02,3.014918083746686434e-02,-1.385956385149859305e+00,-1.606979253835950916e-01,1.420118145381653818e+00,1.038309279296184329e+00,1.908073181601623869e-01,-3.378384051724878656e-01,-1.466867441294108287e+00,-2.824790265526053168e-01,1.162224003592549515e+00,1.159123346894558981e+00,-6.752008510334558400e-01,1.205421263111134539e-01,-1.467653312036979685e+00,-3.116648111142177879e-01,1.156903563283064651e+00,9.179628497445793123e-01,2.714212762386603583e-01,1.462164961846622591e+00,-1.321771797984497621e+00,-3.839482802410025264e-01,9.880797950533171115e-01,9.179628497445793123e-01,2.714212762386603583e-01,1.462164961846622591e+00,-1.396097911843012573e+00,1.758190378031385948e-01,1.420906829429283480e+00,1.967057096898882751e+00,2.511193398444913072e-01,-2.497811092155680091e-01,-1.424030700283986262e+00,2.913984853800667962e-01,1.149341414464164934e+00,1.872382825418927865e+00,-8.107595056022988411e-02,-3.790031230568148279e-01,-1.419301244393474715e+00,3.202382503480377118e-01,1.144180513190157455e+00,1.600745904407563813e+00,2.422077956405927768e-01,-1.926356437486041351e+00,-1.377636571408602517e+00,3.735395798145691448e-01,9.196124743406746127e-01,1.600745904407563813e+00,2.422077956405927768e-01,-1.926356437486041351e+00
